,Order_ID,Customer_ID,Customer_Name,Email,Phone,Country,City,Product,Category,Quantity,Unit_Price,Order_Date,Payment_Method,Status,Total_Sales
19404,119405,3401,Customer_19404,user19404@gmail.com,0931506254,Kenya,Addis Ababa,Phone,Electronics,17,20371,2025-09-02,Card,Pending,346307
19405,119406,1622,Customer_19405,user19405@gmail.com,0987165826,Tanzania,Addis Ababa,Laptop,Accessories,9,23525,2025-02-24,Bank Transfer,Pending,211725
19406,119407,2024,Customer_19406,user19406@gmail.com,0990088449,Rwanda,Kigali,Printer,Office Equipment,8,42288,2024-04-24,Cash,Pending,338304
19407,119408,2576,Customer_19407,user19407@gmail.com,0937510758,Tanzania,Kampala,Laptop,Accessories,8,35924,2024-01-18,Card,Completed,287392
19408,119409,4631,Customer_19408,user19408@gmail.com,0918863656,Tanzania,Kigali,Laptop,Office Equipment,8,34559,2025-10-13,Card,Completed,276472
19409,119410,3974,Customer_19409,user19409@gmail.com,0969543541,Kenya,Kampala,Laptop,Electronics,1,31221,2024-08-25,Card,Completed,31221
19410,119411,4491,Customer_19410,user19410@gmail.com,0928786333,Uganda,Kigali,Mouse,Office Equipment,17,49806,2024-02-02,Bank Transfer,Cancelled,846702
19411,119412,2643,Customer_19411,user19411@gmail.com,0960961828,Kenya,Kigali,Phone,Electronics,6,35376,2025-04-22,Mobile Money,Pending,212256
19412,119413,2184,Customer_19412,user19412@gmail.com,0960724816,Tanzania,Addis Ababa,Printer,Office Equipment,10,15736,2024-01-20,Bank Transfer,Completed,157360
19413,119414,1160,Customer_19413,user19413@gmail.com,0951378818,Tanzania,Kampala,Keyboard,Electronics,8,44347,2024-07-30,Bank Transfer,Completed,354776
19414,119415,1870,Customer_19414,user19414@gmail.com,0927544712,Kenya,Dar es Salaam,Tablet,Electronics,17,45764,2024-12-27,Card,Completed,777988
19415,119416,4199,Customer_19415,user19415@gmail.com,0943474055,Ethiopia,Dar es Salaam,Mouse,Office Equipment,6,15670,2025-11-06,Cash,Pending,94020
19416,119417,2745,Customer_19416,user19416@gmail.com,0915992968,Tanzania,Nairobi,Printer,Electronics,1,1890,2024-07-01,Cash,Pending,1890
19417,119418,2174,Customer_19417,user19417@gmail.com,0990624503,Tanzania,Addis Ababa,Printer,Accessories,18,12646,2025-04-25,Bank Transfer,Pending,227628
19418,119419,1443,Customer_19418,user19418@gmail.com,0960483600,Rwanda,Addis Ababa,Keyboard,Electronics,4,37269,2025-08-11,Bank Transfer,Cancelled,149076
19419,119420,2790,Customer_19419,user19419@gmail.com,0930944535,Uganda,Addis Ababa,Speaker,Accessories,8,10355,2024-01-29,Bank Transfer,Completed,82840
19420,119421,2494,Customer_19420,user19420@gmail.com,0957544263,Kenya,Nairobi,Mouse,Office Equipment,7,735,2025-09-16,Bank Transfer,Completed,5145
19421,119422,1462,Customer_19421,user19421@gmail.com,0914138996,Tanzania,Nairobi,Printer,Electronics,11,39486,2025-09-14,Cash,Pending,434346
19422,119423,4801,Customer_19422,user19422@gmail.com,0968397325,Ethiopia,Addis Ababa,Printer,Office Equipment,8,18998,2025-09-11,Cash,Cancelled,151984
19423,119424,4101,Customer_19423,user19423@gmail.com,0920752949,Ethiopia,Kampala,Phone,Electronics,7,3302,2024-05-26,Card,Cancelled,23114
19424,119425,1472,Customer_19424,user19424@gmail.com,0978453199,Rwanda,Addis Ababa,Mouse,Electronics,19,21500,2024-06-15,Mobile Money,Completed,408500
19425,119426,3604,Customer_19425,user19425@gmail.com,0983530641,Ethiopia,Addis Ababa,Tablet,Accessories,16,10215,2024-12-03,Card,Completed,163440
19426,119427,1079,Customer_19426,user19426@gmail.com,0991719280,Kenya,Addis Ababa,Speaker,Electronics,15,16188,2024-06-26,Card,Pending,242820
19427,119428,2062,Customer_19427,user19427@gmail.com,0956884311,Ethiopia,Kigali,Mouse,Electronics,19,20087,2024-12-01,Card,Completed,381653
19428,119429,1239,Customer_19428,user19428@gmail.com,0954811174,Rwanda,Dar es Salaam,Mouse,Accessories,12,49674,2024-05-23,Card,Pending,596088
19429,119430,1556,Customer_19429,user19429@gmail.com,0969344243,Rwanda,Kigali,Printer,Electronics,19,42690,2024-12-04,Bank Transfer,Completed,811110
19430,119431,1589,Customer_19430,user19430@gmail.com,0970774830,Ethiopia,Kampala,Mouse,Office Equipment,16,43343,2025-07-15,Cash,Pending,693488
19431,119432,2360,Customer_19431,user19431@gmail.com,0915074267,Tanzania,Kigali,Mouse,Office Equipment,6,28816,2025-06-18,Cash,Cancelled,172896
19432,119433,4979,Customer_19432,user19432@gmail.com,0954857050,Ethiopia,Dar es Salaam,Printer,Office Equipment,8,47317,2024-07-27,Bank Transfer,Completed,378536
19433,119434,2884,Customer_19433,user19433@gmail.com,0912897697,Rwanda,Addis Ababa,Printer,Office Equipment,9,19449,2025-03-19,Cash,Cancelled,175041
19434,119435,4871,Customer_19434,user19434@gmail.com,0921067647,Tanzania,Dar es Salaam,Mouse,Office Equipment,15,34338,2025-02-26,Card,Completed,515070
19435,119436,2975,Customer_19435,user19435@gmail.com,0933919718,Rwanda,Addis Ababa,Laptop,Office Equipment,18,20106,2024-01-23,Card,Cancelled,361908
19436,119437,2303,Customer_19436,user19436@gmail.com,0978626578,Tanzania,Kigali,Mouse,Accessories,11,14566,2025-07-25,Card,Completed,160226
19437,119438,2139,Customer_19437,user19437@gmail.com,0949650181,Ethiopia,Nairobi,Mouse,Electronics,8,10048,2025-08-27,Card,Pending,80384
19438,119439,3316,Customer_19438,user19438@gmail.com,0969466397,Uganda,Kampala,Printer,Electronics,19,35256,2024-02-24,Cash,Completed,669864
19439,119440,2939,Customer_19439,user19439@gmail.com,0968925195,Kenya,Nairobi,Phone,Office Equipment,15,48276,2024-02-25,Mobile Money,Completed,724140
19440,119441,1334,Customer_19440,user19440@gmail.com,0924207630,Tanzania,Nairobi,Keyboard,Accessories,17,45483,2025-03-01,Bank Transfer,Completed,773211
19441,119442,1311,Customer_19441,user19441@gmail.com,0980330988,Rwanda,Kampala,Tablet,Accessories,6,47176,2024-11-10,Cash,Pending,283056
19442,119443,2076,Customer_19442,user19442@gmail.com,0989291814,Rwanda,Nairobi,Mouse,Electronics,18,38202,2025-01-26,Mobile Money,Cancelled,687636
19443,119444,4139,Customer_19443,user19443@gmail.com,0966634214,Uganda,Kampala,Phone,Accessories,15,9756,2024-05-04,Cash,Completed,146340
19444,119445,3741,Customer_19444,user19444@gmail.com,0912717369,Rwanda,Kigali,Printer,Accessories,12,17015,2024-01-01,Cash,Completed,204180
19445,119446,1033,Customer_19445,user19445@gmail.com,0933454563,Rwanda,Kigali,Mouse,Electronics,12,8523,2025-01-22,Mobile Money,Cancelled,102276
19446,119447,4867,Customer_19446,user19446@gmail.com,0952543938,Rwanda,Nairobi,Speaker,Electronics,19,225,2024-12-09,Card,Completed,4275
19447,119448,2841,Customer_19447,user19447@gmail.com,0977990534,Tanzania,Dar es Salaam,Phone,Accessories,4,25760,2024-03-09,Cash,Pending,103040
19448,119449,1385,Customer_19448,user19448@gmail.com,0924560256,Tanzania,Addis Ababa,Monitor,Accessories,1,25537,2024-03-29,Bank Transfer,Cancelled,25537
19449,119450,1248,Customer_19449,user19449@gmail.com,0930248622,Kenya,Nairobi,Printer,Accessories,12,42305,2025-07-28,Mobile Money,Completed,507660
19450,119451,2134,Customer_19450,user19450@gmail.com,0918082275,Uganda,Addis Ababa,Phone,Office Equipment,19,45524,2024-03-21,Card,Completed,864956
19451,119452,4165,Customer_19451,user19451@gmail.com,0954618505,Ethiopia,Dar es Salaam,Mouse,Electronics,7,15840,2025-12-06,Card,Cancelled,110880
19452,119453,2433,Customer_19452,user19452@gmail.com,0991365526,Uganda,Dar es Salaam,Mouse,Electronics,19,37969,2025-01-22,Mobile Money,Pending,721411
19453,119454,2202,Customer_19453,user19453@gmail.com,0911705436,Kenya,Addis Ababa,Monitor,Office Equipment,12,46368,2024-04-25,Cash,Cancelled,556416
19454,119455,4118,Customer_19454,user19454@gmail.com,0914235191,Tanzania,Kampala,Mouse,Electronics,16,14855,2025-01-27,Cash,Completed,237680
19455,119456,1793,Customer_19455,user19455@gmail.com,0933578514,Tanzania,Nairobi,Speaker,Accessories,18,9120,2024-04-28,Bank Transfer,Completed,164160
19456,119457,1851,Customer_19456,user19456@gmail.com,0936572197,Uganda,Nairobi,Printer,Accessories,15,10942,2024-12-27,Card,Pending,164130
19457,119458,3921,Customer_19457,user19457@gmail.com,0937919150,Ethiopia,Nairobi,Phone,Accessories,4,28057,2025-08-28,Card,Completed,112228
19458,119459,4675,Customer_19458,user19458@gmail.com,0967817291,Tanzania,Addis Ababa,Tablet,Office Equipment,13,8533,2024-10-31,Card,Cancelled,110929
19459,119460,1375,Customer_19459,user19459@gmail.com,0933892938,Tanzania,Dar es Salaam,Speaker,Electronics,5,5157,2024-01-12,Bank Transfer,Pending,25785
19460,119461,1723,Customer_19460,user19460@gmail.com,0991715426,Uganda,Dar es Salaam,Printer,Accessories,15,25766,2024-07-02,Cash,Completed,386490
19461,119462,2610,Customer_19461,user19461@gmail.com,0954903347,Uganda,Kampala,Tablet,Electronics,3,22931,2024-10-16,Cash,Pending,68793
19462,119463,2913,Customer_19462,user19462@gmail.com,0988649286,Ethiopia,Dar es Salaam,Phone,Accessories,11,38108,2025-03-24,Bank Transfer,Pending,419188
19463,119464,1201,Customer_19463,user19463@gmail.com,0965848182,Ethiopia,Addis Ababa,Printer,Office Equipment,3,5813,2025-03-18,Cash,Completed,17439
19464,119465,3492,Customer_19464,user19464@gmail.com,0969717425,Uganda,Nairobi,Laptop,Office Equipment,8,11294,2024-03-09,Mobile Money,Cancelled,90352
19465,119466,2942,Customer_19465,user19465@gmail.com,0982010031,Ethiopia,Kigali,Printer,Electronics,10,47119,2025-11-01,Bank Transfer,Completed,471190
19466,119467,3344,Customer_19466,user19466@gmail.com,0949165124,Kenya,Dar es Salaam,Phone,Office Equipment,1,7463,2024-07-08,Bank Transfer,Completed,7463
19467,119468,2331,Customer_19467,user19467@gmail.com,0950469844,Uganda,Kampala,Speaker,Electronics,18,24298,2024-07-24,Card,Cancelled,437364
19468,119469,4794,Customer_19468,user19468@gmail.com,0920305802,Rwanda,Kampala,Laptop,Electronics,10,7967,2025-02-11,Bank Transfer,Pending,79670
19469,119470,1492,Customer_19469,user19469@gmail.com,0935092055,Ethiopia,Kampala,Tablet,Accessories,17,41944,2025-03-17,Mobile Money,Pending,713048
19470,119471,1337,Customer_19470,user19470@gmail.com,0955757536,Uganda,Kampala,Laptop,Office Equipment,19,47233,2024-05-23,Card,Completed,897427
19471,119472,2968,Customer_19471,user19471@gmail.com,0951956634,Rwanda,Nairobi,Phone,Office Equipment,12,12505,2025-11-05,Cash,Completed,150060
19472,119473,3970,Customer_19472,user19472@gmail.com,0947135606,Kenya,Nairobi,Mouse,Electronics,4,36213,2025-08-14,Card,Cancelled,144852
19473,119474,4717,Customer_19473,user19473@gmail.com,0999268258,Kenya,Dar es Salaam,Printer,Electronics,8,36141,2024-03-24,Card,Completed,289128
19474,119475,2865,Customer_19474,user19474@gmail.com,0987566737,Tanzania,Addis Ababa,Tablet,Electronics,7,17760,2025-05-04,Cash,Cancelled,124320
19475,119476,4137,Customer_19475,user19475@gmail.com,0947780948,Rwanda,Nairobi,Mouse,Accessories,16,41815,2025-07-11,Bank Transfer,Pending,669040
19476,119477,1791,Customer_19476,user19476@gmail.com,0939835452,Rwanda,Nairobi,Phone,Electronics,1,32169,2024-07-31,Cash,Cancelled,32169
19477,119478,4493,Customer_19477,user19477@gmail.com,0911884842,Rwanda,Nairobi,Phone,Electronics,2,48646,2025-04-02,Card,Completed,97292
19478,119479,4611,Customer_19478,user19478@gmail.com,0967422768,Kenya,Addis Ababa,Monitor,Accessories,2,24220,2024-12-14,Bank Transfer,Pending,48440
19479,119480,4995,Customer_19479,user19479@gmail.com,0932852530,Tanzania,Kigali,Tablet,Accessories,14,45922,2025-03-03,Cash,Cancelled,642908
19480,119481,4700,Customer_19480,user19480@gmail.com,0984229043,Kenya,Kigali,Keyboard,Office Equipment,14,10445,2024-06-16,Cash,Pending,146230
19481,119482,2516,Customer_19481,user19481@gmail.com,0995593206,Uganda,Kigali,Speaker,Electronics,16,13315,2024-03-21,Mobile Money,Completed,213040
19482,119483,4953,Customer_19482,user19482@gmail.com,0971178708,Rwanda,Addis Ababa,Printer,Accessories,7,15396,2024-01-11,Bank Transfer,Cancelled,107772
19483,119484,3022,Customer_19483,user19483@gmail.com,0939695161,Rwanda,Dar es Salaam,Mouse,Accessories,15,1099,2024-06-02,Bank Transfer,Pending,16485
19484,119485,4009,Customer_19484,user19484@gmail.com,0912782157,Tanzania,Nairobi,Laptop,Accessories,8,4714,2024-06-25,Mobile Money,Cancelled,37712
19485,119486,3364,Customer_19485,user19485@gmail.com,0971692997,Tanzania,Dar es Salaam,Printer,Accessories,11,17131,2025-07-19,Bank Transfer,Completed,188441
19486,119487,1941,Customer_19486,user19486@gmail.com,0986807150,Rwanda,Kampala,Tablet,Accessories,1,24918,2025-03-05,Card,Completed,24918
19487,119488,4908,Customer_19487,user19487@gmail.com,0960963739,Kenya,Kigali,Monitor,Accessories,6,49121,2024-04-15,Mobile Money,Pending,294726
19488,119489,3673,Customer_19488,user19488@gmail.com,0926922218,Tanzania,Addis Ababa,Laptop,Electronics,4,31998,2025-10-12,Card,Cancelled,127992
19489,119490,3122,Customer_19489,user19489@gmail.com,0989263665,Rwanda,Nairobi,Monitor,Office Equipment,10,5548,2025-11-07,Bank Transfer,Pending,55480
19490,119491,4785,Customer_19490,user19490@gmail.com,0954436003,Uganda,Nairobi,Keyboard,Electronics,19,19940,2024-06-24,Card,Pending,378860
19491,119492,3986,Customer_19491,user19491@gmail.com,0998560987,Tanzania,Nairobi,Speaker,Electronics,14,12758,2024-04-29,Mobile Money,Completed,178612
19492,119493,1058,Customer_19492,user19492@gmail.com,0951745298,Ethiopia,Addis Ababa,Laptop,Office Equipment,3,45540,2024-07-13,Mobile Money,Cancelled,136620
19493,119494,3433,Customer_19493,user19493@gmail.com,0983663682,Uganda,Kampala,Printer,Office Equipment,19,24450,2025-09-21,Cash,Pending,464550
19494,119495,3062,Customer_19494,user19494@gmail.com,0991483531,Rwanda,Addis Ababa,Tablet,Accessories,12,19812,2024-11-13,Mobile Money,Cancelled,237744
19495,119496,2254,Customer_19495,user19495@gmail.com,0933918551,Tanzania,Addis Ababa,Speaker,Office Equipment,5,19785,2024-05-17,Mobile Money,Pending,98925
19496,119497,4688,Customer_19496,user19496@gmail.com,0960156107,Tanzania,Addis Ababa,Printer,Electronics,7,49343,2025-02-22,Mobile Money,Cancelled,345401
19497,119498,4748,Customer_19497,user19497@gmail.com,0967040151,Kenya,Nairobi,Speaker,Electronics,2,1091,2025-03-05,Cash,Cancelled,2182
19498,119499,3246,Customer_19498,user19498@gmail.com,0934944207,Rwanda,Dar es Salaam,Keyboard,Office Equipment,12,24909,2024-02-28,Card,Cancelled,298908
19499,119500,4987,Customer_19499,user19499@gmail.com,0961998612,Ethiopia,Nairobi,Speaker,Office Equipment,3,1761,2024-09-03,Cash,Completed,5283
19500,119501,2377,Customer_19500,user19500@gmail.com,0937602397,Rwanda,Kampala,Mouse,Accessories,7,14939,2025-03-21,Cash,Cancelled,104573
19501,119502,1034,Customer_19501,user19501@gmail.com,0962749409,Tanzania,Kigali,Tablet,Accessories,19,46102,2024-01-03,Mobile Money,Pending,875938
19502,119503,1161,Customer_19502,user19502@gmail.com,0990757017,Tanzania,Kampala,Tablet,Office Equipment,9,46416,2025-10-25,Card,Cancelled,417744
19503,119504,4828,Customer_19503,user19503@gmail.com,0931924258,Ethiopia,Kampala,Phone,Electronics,15,35252,2025-10-22,Mobile Money,Completed,528780
19504,119505,4029,Customer_19504,user19504@gmail.com,0951718585,Uganda,Dar es Salaam,Laptop,Accessories,11,38464,2025-10-07,Card,Cancelled,423104
19505,119506,3846,Customer_19505,user19505@gmail.com,0915045916,Rwanda,Nairobi,Keyboard,Accessories,6,11882,2025-06-06,Bank Transfer,Completed,71292
19506,119507,1894,Customer_19506,user19506@gmail.com,0950136072,Rwanda,Addis Ababa,Tablet,Electronics,11,2054,2024-09-29,Mobile Money,Completed,22594
19507,119508,1470,Customer_19507,user19507@gmail.com,0969754829,Rwanda,Kampala,Mouse,Office Equipment,15,8845,2025-02-14,Card,Completed,132675
19508,119509,3578,Customer_19508,user19508@gmail.com,0929336056,Kenya,Kigali,Keyboard,Office Equipment,7,35615,2024-02-11,Bank Transfer,Pending,249305
19509,119510,3839,Customer_19509,user19509@gmail.com,0989717703,Ethiopia,Nairobi,Laptop,Office Equipment,17,13624,2024-10-18,Cash,Pending,231608
19510,119511,3899,Customer_19510,user19510@gmail.com,0957707137,Uganda,Kampala,Tablet,Accessories,8,24637,2025-08-14,Bank Transfer,Pending,197096
19511,119512,2446,Customer_19511,user19511@gmail.com,0926266442,Rwanda,Kampala,Printer,Electronics,14,24610,2024-10-08,Cash,Completed,344540
19512,119513,1347,Customer_19512,user19512@gmail.com,0924002433,Uganda,Kampala,Tablet,Electronics,4,6956,2025-01-29,Mobile Money,Cancelled,27824
19513,119514,1693,Customer_19513,user19513@gmail.com,0971922042,Uganda,Nairobi,Speaker,Accessories,3,47516,2024-02-19,Card,Pending,142548
19514,119515,1934,Customer_19514,user19514@gmail.com,0978463982,Uganda,Addis Ababa,Printer,Electronics,1,21731,2024-09-16,Cash,Cancelled,21731
19515,119516,1912,Customer_19515,user19515@gmail.com,0981654545,Tanzania,Nairobi,Speaker,Accessories,16,6625,2024-01-23,Cash,Pending,106000
19516,119517,1146,Customer_19516,user19516@gmail.com,0958063300,Rwanda,Kigali,Mouse,Accessories,14,6267,2024-05-21,Mobile Money,Cancelled,87738
19517,119518,4445,Customer_19517,user19517@gmail.com,0982070584,Rwanda,Nairobi,Laptop,Accessories,2,40350,2024-11-24,Card,Completed,80700
19518,119519,2711,Customer_19518,user19518@gmail.com,0974549318,Rwanda,Addis Ababa,Laptop,Electronics,5,29078,2024-07-31,Card,Cancelled,145390
19519,119520,1674,Customer_19519,user19519@gmail.com,0910603922,Ethiopia,Addis Ababa,Printer,Office Equipment,2,28954,2025-03-27,Mobile Money,Cancelled,57908
19520,119521,2439,Customer_19520,user19520@gmail.com,0950052754,Kenya,Dar es Salaam,Mouse,Accessories,8,25198,2025-12-05,Cash,Pending,201584
19521,119522,3734,Customer_19521,user19521@gmail.com,0934267705,Kenya,Kigali,Tablet,Electronics,17,24057,2025-04-26,Bank Transfer,Completed,408969
19522,119523,2517,Customer_19522,user19522@gmail.com,0998708975,Kenya,Addis Ababa,Printer,Electronics,5,33189,2024-01-30,Cash,Cancelled,165945
19523,119524,4630,Customer_19523,user19523@gmail.com,0910725970,Kenya,Kampala,Phone,Electronics,6,29619,2025-03-04,Cash,Completed,177714
19524,119525,2279,Customer_19524,user19524@gmail.com,0948613787,Tanzania,Kampala,Phone,Accessories,16,33716,2024-03-17,Cash,Completed,539456
19525,119526,4007,Customer_19525,user19525@gmail.com,0961048266,Ethiopia,Kigali,Speaker,Accessories,10,18350,2024-06-24,Bank Transfer,Cancelled,183500
19526,119527,1685,Customer_19526,user19526@gmail.com,0963882417,Ethiopia,Kigali,Speaker,Electronics,11,40371,2024-09-08,Bank Transfer,Completed,444081
19527,119528,2126,Customer_19527,user19527@gmail.com,0914266890,Tanzania,Addis Ababa,Monitor,Office Equipment,1,26137,2024-12-23,Cash,Pending,26137
19528,119529,1120,Customer_19528,user19528@gmail.com,0992401078,Rwanda,Kigali,Phone,Electronics,6,288,2024-02-07,Bank Transfer,Cancelled,1728
19529,119530,3466,Customer_19529,user19529@gmail.com,0982055432,Tanzania,Dar es Salaam,Phone,Office Equipment,18,37444,2024-03-16,Mobile Money,Pending,673992
19530,119531,3397,Customer_19530,user19530@gmail.com,0943893261,Kenya,Dar es Salaam,Phone,Accessories,17,32295,2025-05-02,Bank Transfer,Completed,549015
19531,119532,4728,Customer_19531,user19531@gmail.com,0974531169,Ethiopia,Addis Ababa,Mouse,Office Equipment,19,15586,2024-01-19,Bank Transfer,Pending,296134
19532,119533,1041,Customer_19532,user19532@gmail.com,0921739356,Tanzania,Kampala,Keyboard,Office Equipment,9,18784,2024-11-03,Cash,Completed,169056
19533,119534,4438,Customer_19533,user19533@gmail.com,0975366128,Kenya,Nairobi,Tablet,Office Equipment,19,40706,2024-12-20,Bank Transfer,Completed,773414
19534,119535,1028,Customer_19534,user19534@gmail.com,0925449236,Kenya,Kampala,Mouse,Electronics,17,48203,2025-08-25,Bank Transfer,Completed,819451
19535,119536,1965,Customer_19535,user19535@gmail.com,0926339503,Uganda,Addis Ababa,Monitor,Accessories,1,42618,2024-06-02,Cash,Pending,42618
19536,119537,2915,Customer_19536,user19536@gmail.com,0921292384,Rwanda,Kigali,Printer,Office Equipment,3,13011,2025-08-17,Cash,Completed,39033
19537,119538,3832,Customer_19537,user19537@gmail.com,0983457288,Rwanda,Nairobi,Laptop,Office Equipment,14,5892,2025-01-25,Card,Pending,82488
19538,119539,3000,Customer_19538,user19538@gmail.com,0949362242,Rwanda,Addis Ababa,Speaker,Office Equipment,10,15526,2024-08-08,Cash,Cancelled,155260
19539,119540,3061,Customer_19539,user19539@gmail.com,0923227725,Ethiopia,Nairobi,Monitor,Electronics,6,17802,2025-11-15,Mobile Money,Cancelled,106812
19540,119541,1919,Customer_19540,user19540@gmail.com,0939408273,Ethiopia,Dar es Salaam,Tablet,Office Equipment,17,11335,2024-08-06,Mobile Money,Pending,192695
19541,119542,1817,Customer_19541,user19541@gmail.com,0991642251,Ethiopia,Addis Ababa,Tablet,Accessories,3,40824,2025-11-25,Bank Transfer,Completed,122472
19542,119543,3872,Customer_19542,user19542@gmail.com,0917653590,Ethiopia,Dar es Salaam,Speaker,Office Equipment,3,15906,2025-12-27,Bank Transfer,Pending,47718
19543,119544,2508,Customer_19543,user19543@gmail.com,0918822477,Kenya,Nairobi,Keyboard,Electronics,11,9324,2024-12-12,Bank Transfer,Completed,102564
19544,119545,2212,Customer_19544,user19544@gmail.com,0979112443,Rwanda,Addis Ababa,Keyboard,Electronics,7,7642,2025-08-21,Mobile Money,Pending,53494
19545,119546,1871,Customer_19545,user19545@gmail.com,0925317668,Ethiopia,Dar es Salaam,Laptop,Office Equipment,11,43918,2025-03-11,Bank Transfer,Cancelled,483098
19546,119547,1294,Customer_19546,user19546@gmail.com,0970127891,Rwanda,Addis Ababa,Mouse,Accessories,15,1811,2025-05-09,Bank Transfer,Completed,27165
19547,119548,4254,Customer_19547,user19547@gmail.com,0987946643,Kenya,Nairobi,Monitor,Electronics,3,45959,2025-03-17,Cash,Pending,137877
19548,119549,1863,Customer_19548,user19548@gmail.com,0994254094,Ethiopia,Nairobi,Mouse,Accessories,14,1086,2025-08-16,Card,Cancelled,15204
19549,119550,3595,Customer_19549,user19549@gmail.com,0990033816,Uganda,Kampala,Monitor,Office Equipment,4,42110,2024-05-01,Bank Transfer,Cancelled,168440
19550,119551,4953,Customer_19550,user19550@gmail.com,0951776528,Tanzania,Dar es Salaam,Phone,Accessories,2,29133,2025-10-23,Bank Transfer,Pending,58266
19551,119552,4108,Customer_19551,user19551@gmail.com,0919430795,Ethiopia,Nairobi,Speaker,Accessories,12,36170,2025-08-04,Cash,Completed,434040
19552,119553,4055,Customer_19552,user19552@gmail.com,0984368364,Ethiopia,Nairobi,Printer,Electronics,3,20776,2024-07-23,Cash,Completed,62328
19553,119554,2037,Customer_19553,user19553@gmail.com,0946690857,Uganda,Addis Ababa,Monitor,Accessories,15,36196,2024-03-13,Cash,Pending,542940
19554,119555,4994,Customer_19554,user19554@gmail.com,0932904102,Kenya,Kigali,Laptop,Electronics,6,24352,2025-07-28,Cash,Completed,146112
19555,119556,3682,Customer_19555,user19555@gmail.com,0949115770,Tanzania,Kigali,Mouse,Electronics,11,11619,2024-04-24,Mobile Money,Cancelled,127809
19556,119557,1594,Customer_19556,user19556@gmail.com,0943529783,Kenya,Dar es Salaam,Monitor,Electronics,6,4999,2025-03-11,Card,Completed,29994
19557,119558,2182,Customer_19557,user19557@gmail.com,0961973556,Uganda,Kampala,Laptop,Electronics,3,48539,2024-12-12,Card,Completed,145617
19558,119559,2517,Customer_19558,user19558@gmail.com,0989890502,Ethiopia,Kigali,Phone,Accessories,15,3569,2024-11-29,Cash,Pending,53535
19559,119560,2352,Customer_19559,user19559@gmail.com,0936537671,Tanzania,Kigali,Tablet,Accessories,12,2156,2024-12-19,Bank Transfer,Completed,25872
19560,119561,1613,Customer_19560,user19560@gmail.com,0955401646,Kenya,Dar es Salaam,Keyboard,Accessories,16,16311,2025-03-11,Card,Completed,260976
19561,119562,2872,Customer_19561,user19561@gmail.com,0994031512,Ethiopia,Dar es Salaam,Tablet,Office Equipment,5,22037,2024-01-19,Card,Pending,110185
19562,119563,4154,Customer_19562,user19562@gmail.com,0963993172,Rwanda,Nairobi,Laptop,Accessories,3,43578,2024-04-12,Mobile Money,Completed,130734
19563,119564,4627,Customer_19563,user19563@gmail.com,0928345905,Uganda,Nairobi,Keyboard,Accessories,10,44531,2025-09-10,Cash,Pending,445310
19564,119565,2603,Customer_19564,user19564@gmail.com,0976387488,Kenya,Addis Ababa,Printer,Accessories,17,41122,2025-06-25,Card,Cancelled,699074
19565,119566,2583,Customer_19565,user19565@gmail.com,0929299541,Rwanda,Addis Ababa,Laptop,Electronics,14,47635,2024-04-15,Bank Transfer,Cancelled,666890
19566,119567,2592,Customer_19566,user19566@gmail.com,0918354332,Kenya,Kigali,Phone,Office Equipment,13,46482,2024-03-02,Mobile Money,Completed,604266
19567,119568,4658,Customer_19567,user19567@gmail.com,0983501442,Kenya,Kigali,Keyboard,Office Equipment,1,23998,2025-09-27,Bank Transfer,Cancelled,23998
19568,119569,4093,Customer_19568,user19568@gmail.com,0966847619,Rwanda,Dar es Salaam,Tablet,Electronics,4,19847,2024-05-30,Card,Pending,79388
19569,119570,2155,Customer_19569,user19569@gmail.com,0932849630,Uganda,Dar es Salaam,Monitor,Office Equipment,16,43109,2024-11-29,Bank Transfer,Completed,689744
19570,119571,1464,Customer_19570,user19570@gmail.com,0938190085,Uganda,Addis Ababa,Speaker,Office Equipment,10,25448,2025-03-31,Card,Pending,254480
19571,119572,2479,Customer_19571,user19571@gmail.com,0988812427,Rwanda,Addis Ababa,Monitor,Accessories,13,35184,2024-11-02,Cash,Completed,457392
19572,119573,4373,Customer_19572,user19572@gmail.com,0927937901,Uganda,Addis Ababa,Printer,Electronics,12,30653,2024-12-13,Card,Pending,367836
19573,119574,4002,Customer_19573,user19573@gmail.com,0917624309,Tanzania,Kampala,Keyboard,Office Equipment,14,13997,2024-01-31,Card,Cancelled,195958
19574,119575,3977,Customer_19574,user19574@gmail.com,0991704001,Tanzania,Addis Ababa,Phone,Electronics,1,24320,2024-02-19,Cash,Cancelled,24320
19575,119576,2290,Customer_19575,user19575@gmail.com,0920220930,Ethiopia,Nairobi,Speaker,Accessories,19,32149,2025-12-06,Mobile Money,Completed,610831
19576,119577,3846,Customer_19576,user19576@gmail.com,0996005952,Rwanda,Kigali,Printer,Electronics,9,6561,2024-12-29,Mobile Money,Completed,59049
19577,119578,3442,Customer_19577,user19577@gmail.com,0959179967,Tanzania,Kampala,Printer,Accessories,5,32500,2025-11-07,Card,Pending,162500
19578,119579,4191,Customer_19578,user19578@gmail.com,0946093474,Kenya,Addis Ababa,Laptop,Accessories,13,32569,2025-07-17,Card,Cancelled,423397
19579,119580,3293,Customer_19579,user19579@gmail.com,0944287511,Uganda,Nairobi,Monitor,Electronics,11,27784,2025-09-16,Card,Completed,305624
